"ID";"ARTICLE";"SECTION_NAME";"NAME";"DESCRIPTION";"PRICE";"URL";"SALES";"PREORDER"
"66915";"nsv0044375";"Газонокосилки";"Газонокосилка Champion LM4122";"роторная газонокосилка, бензиновый двигатель 2200 Вт (3 л.с.), ширина скашивания: 41 см, мягкий травосборник 40 л";"877.35 BYN";"/catalog/dacha-i-sad/gazonokosilki/champion-lm4122/";"N";"N"
"66916";"nsv0044316";"Газонокосилки";"Газонокосилка Champion LM5645";"роторная газонокосилка, бензиновый двигатель 4400 Вт (6 л.с.), ширина скашивания: 56 см, мягкий травосборник 75 л, корпус: алюминий";"1882.00 BYN";"/catalog/dacha-i-sad/gazonokosilki/champion-lm5645/";"Y";"N"
"66917";"nsv0044317";"Газонокосилки";"Газонокосилка ECO LG-435";"роторная газонокосилка, бензиновый двигатель (3.5 л.с.), ширина скашивания: 40 см, мягкий травосборник 40 л, корпус: пластик";"613.00 BYN";"/catalog/dacha-i-sad/gazonokosilki/eco-lg-435/";"N";"N"
"66920";"nsv0044319";"Газонокосилки";"Газонокосилка Fubag FPL 42";"роторная газонокосилка, бензиновый двигатель 2200 Вт (2.95 л.с.), ширина скашивания: 42 см, жесткий травосборник 45 л, корпус: сталь";"751.07 BYN";"/catalog/dacha-i-sad/gazonokosilki/fubag-fpl-42/";"N";"N"
"66921";"nsv0044320";"Газонокосилки";"Газонокосилка Fubag FPL 46";"роторная газонокосилка, бензиновый двигатель 2500 Вт (3.35 л.с.), ширина скашивания: 46 см, жесткий травосборник 55 л, корпус: сталь";"915.94 BYN";"/catalog/dacha-i-sad/gazonokosilki/fubag-fpl-46/";"N";"N"
"66941";"nsv0044328";"Газонокосилки";"Колёсная газонокосилка Champion EM3616";"колёсная газонокосилка, электрический двигатель 1600 Вт, ширина скашивания: 36 см, мягкий травосборник 45 л";"607.60 BYN";"/catalog/dacha-i-sad/gazonokosilki/champion-em3616/";"N";"N"
"66943";"nsv0044329";"Газонокосилки";"Колёсная газонокосилка Einhell PXC GE-CM 18/30 Li-Solo";"колёсная газонокосилка, аккумуляторный двигатель, ширина скашивания: 30 см, жесткий травосборник 25 л, корпус: пластик";"457.56 BYN";"/catalog/dacha-i-sad/gazonokosilki/einhell-pxc-ge-cm-18-30-li-solo/";"Y";"N"
"66946";"nsv0044229";"Газонокосилки";"Колёсная газонокосилка Greenworks G40LM49DB (без АКБ)";"колёсная газонокосилка, аккумуляторный двигатель, работа от аккумулятора, ширина скашивания: 49 см, мягкий травосборник 60 л";"1087.48 BYN";"/catalog/dacha-i-sad/gazonokosilki/greenworks-g40lm49db-bez-akb/";"N";"N"
"66948";"nsv0044382";"Газонокосилки";"Газонокосилка Champion EMB400 (без АКБ)";"роторная газонокосилка, аккумуляторный двигатель, ширина скашивания: 38 см, мягкий травосборник 45 л";"522.04 BYN";"/catalog/dacha-i-sad/gazonokosilki/champion-emb400-bez-akb/";"N";"N"
"66957";"nsv0044248";"Газонокосилки";"Колёсная газонокосилка Worx WG779E (с 2-мя АКБ)";"колёсная газонокосилка, аккумуляторный двигатель, работа от аккумулятора, ширина скашивания: 34 см, мягкий травосборник 30 л, корпус: пластик";"975.88 BYN";"/catalog/dacha-i-sad/gazonokosilki/worx-wg779e-s-2-mja-akb/";"N";"N"
"66964";"nsv0044161";"Триммеры";"Триммер WATT WMT-2500";"бензиновый, 2500 Вт, оснастка: леска+металлический нож, ширина скашивания 25-43 см, вес 7.5 кг";"308.70 BYN";"/catalog/dacha-i-sad/trimmery/watt-wmt-2500/";"N";"N"
"66974";"nsv0044300";"Триммеры";"Триммер Einhell GC-CT 18/24 Li P Solo (без АКБ)";"аккумуляторный, оснастка: пластиковый нож, ширина скашивания 24 см, вес 1.2 кг";"156.24 BYN";"/catalog/dacha-i-sad/trimmery/einhell-gc-ct-18-24-li-p-solo-bez-akb/";"N";"N"
"66975";"nsv0044341";"Триммеры";"Триммер Einhell GC-CT 18/24 Li (с 1-м АКБ)";"аккумуляторный, оснастка: пластиковый нож, ширина скашивания 24 см";"412.02 BYN";"/catalog/dacha-i-sad/trimmery/einhell-gc-ct-18-24-li-s-1-m-akb/";"N";"N"
"66976";"nsv0044342";"Триммеры";"Триммер Greenworks G40LT30 [2101507]";"аккумуляторный, оснастка: леска, ширина скашивания 25-33 см, вес 4.1 кг";"328.86 BYN";"/catalog/dacha-i-sad/trimmery/greenworks-g40lt30-bez-akb/";"N";"N"
"66978";"nsv0044344";"Триммеры";"Триммер Huter GET-1000S";"электрический, 1000 Вт, оснастка: леска, ширина скашивания 0-35 см, вес 5.2 кг";"232.17 BYN";"/catalog/dacha-i-sad/trimmery/huter-get-1000s/";"N";"N"
"66979";"nsv0044345";"Триммеры";"Триммер Huter GET-1200SL";"электрический, 1200 Вт, оснастка: металлический нож+леска, ширина скашивания 35-42 см, вес 5.5 кг";"274.81 BYN";"/catalog/dacha-i-sad/trimmery/huter-get-1200sl/";"N";"N"
"66980";"nsv0044346";"Триммеры";"Триммер Huter GET-1500SL";"электрический, 1500 Вт, оснастка: леска+металлический нож, ширина скашивания 35-42 см, вес 5.5 кг";"304.29 BYN";"/catalog/dacha-i-sad/trimmery/huter-get-1500sl/";"N";"N"
"66984";"nsv0044386";"Триммеры";"Триммер Huter GET-600";"электрический, 600 Вт, оснастка: леска, ширина скашивания 32 см";"184.77 BYN";"/catalog/dacha-i-sad/trimmery/huter-get-600/";"N";"N"
"66999";"nsv0044140";"Триммеры";"Триммер Ресанта ЭТ-1200Н";"электрический, 1200 Вт, оснастка: леска+металлический диск, ширина скашивания 0-42 см";"285.84 BYN";"/catalog/dacha-i-sad/trimmery/resanta-et-1200n/";"N";"N"
"67000";"nsv0044141";"Триммеры";"Триммер Ресанта ЭТ-1500Н";"электрический, 1500 Вт, оснастка: леска+металлический диск, ширина скашивания 0-42 см";"331.13 BYN";"/catalog/dacha-i-sad/trimmery/resanta-et-1500n/";"N";"N"
"67074";"nsv0044438";"Наушники";"Наушники Xiaomi Mi In-Ear Headphones Basic HSEJ03JY (серебристый)";"наушники с микрофоном, портативные, оформление закрытое, 20-20000 Гц, 32 Ом, кабель 1.3 м";"29.00 BYN";"/catalog/audiotekhnika/naushniki/xiaomi-mi-in-ear-headphones-basic-hsej03jy-serebristyj/";"N";"N"
"67078";"nsv0044447";"Наборы инструментов";"Набор бит Xiaomi Mi Precision Screwdriver Kit MJJXLSD002QW (25 предметов)";"набор бит, 25 предметов";"77.00 BYN";"/catalog/aksessuary/nabory-instrumentov/xiaomi-mi-precision-screwdriver-kit-mjjxlsd002qw-25-predmetov/";"N";"N"
"67172";"nsv0044485";"Кронштейны для ТВ";"Кронштейн Kromax ATLANTIS-40 (белый)";"настенный кронштейн для ЖК-телевизора 22-65&quot;, наклон 15°, поворот 180°, цвет белый";"148.20 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/kromax-atlantis-40-belyj/";"Y";"N"
"67176";"nsv0044489";"Кронштейны для ТВ";"Кронштейн Onkron G80B";"настольный кронштейн для ЖК-монитора 13-32&quot;, наклон 135°, поворот 360°, цвет черный";"200.62 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/onkron-g80b/";"N";"N"
"67195";"nsv0044507";"Стабилизаторы, сетевые фильтры, удлинители";"Стабилизатор напряжения SVEN AVR SLIM-500 LCD";"стабилизатор, 1 розетка евро с заземлением, 500 VA / 400 Вт";"178.92 BYN";"/catalog/aksessuary/stabilizatory-setevye-filtry-udliniteli/sven-avr-slim-500-lcd/";"Y";"N"
"67199";"nsv0044511";"Машинки для стрижки волос";"Машинка для стрижки Wahl Beret Stealth [4216-0472]";"для прически/для бороды и усов, длина стрижки: 0.4 мм, питание от сети/от аккумулятора, автономная работа: 1 час 15 минут";"428.40 BYN";"/catalog/tekhnika-dlja-ukhoda-za-volosami-i-telom/mashinki-dlja-strizhki-volos/wahl-beret-stealth-4216-0472/";"N";"N"
"67205";"nsv0044517";"Бассейны";"Надувной бассейн Intex Rainbow Ring Play Center 297x193x135 (57453)";"детский, надувной";"181.25 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-rainbow-ring-play-center-297x193x135-57453/";"N";"N"
"67314";"nsv0044634";"Кронштейны для ТВ";"Кронштейн Electric Light КБ-01-65 (белый)";"настенный кронштейн для ЖК-телевизора 13-32&quot;, наклон 15°, цвет белый";"15.00 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/electric-light-kb-01-65-belyj/";"Y";"N"
"67315";"nsv0044635";"Кронштейны для ТВ";"Кронштейн Electric Light КБ-01-66 (черный)";"настенный кронштейн для ЖК-телевизора 13-32&quot;, наклон 15°, поворот 90°, цвет черный";"59.90 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/electric-light-kb-01-66-chernyj/";"N";"N"
"67332";"nsv0044652";"Кронштейны для ТВ";"Кронштейн Holder LCD-5566 (белый)";"настенный кронштейн для ЖК-телевизора 32-55&quot;, наклон 20°, поворот 350°, цвет белый";"125.53 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-5566-belyj/";"Y";"N"
"67334";"nsv0044654";"Кронштейны для ТВ";"Кронштейн Holder LCD-F4610";"настенный кронштейн для ЖК-телевизора/для плазменного телевизора 32-65&quot;, цвет черный";"59.57 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-f4610/";"Y";"N"
"67335";"nsv0044655";"Кронштейны для ТВ";"Кронштейн Holder LCD-F6607";"настенный кронштейн для ЖК-телевизора/для плазменного телевизора 42-65&quot;, цвет черный";"75.26 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-f6607/";"Y";"N"
"67338";"nsv0044658";"Кронштейны для ТВ";"Кронштейн Holder LCD-T2627 (черный)";"настенный кронштейн для ЖК-телевизора 22-40&quot;, наклон 15°, цвет черный";"39.34 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-t2627-chernyj/";"Y";"N"
"67339";"nsv0044659";"Кронштейны для ТВ";"Кронштейн Holder LCD-T4609";"настенный кронштейн для ЖК-телевизора/для плазменного телевизора 32-65&quot;, наклон 15°, цвет черный";"88.74 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-t4609/";"Y";"N"
"67340";"nsv0044660";"Кронштейны для ТВ";"Кронштейн Holder LCD-T4624 (черный)";"настенный кронштейн для ЖК-монитора 32-55&quot;, наклон 15°, цвет черный";"53.55 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-t4624-chernyj/";"Y";"N"
"67341";"nsv0044661";"Кронштейны для ТВ";"Кронштейн Holder LCD-T6606";"настенный кронштейн для ЖК-телевизора/для плазменного телевизора 42-65&quot;, наклон 15°, цвет черный";"91.27 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcd-t6606/";"Y";"N"
"67345";"nsv0044665";"Кронштейны для ТВ";"Кронштейн Holder LCDS-5066";"настенный кронштейн для ЖК-телевизора/для плазменного телевизора 19-40&quot;, наклон 15°, поворот 350°, цвет черный/красный";"81.11 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/holder-lcds-5066/";"Y";"N"
